Cliente;Cidade;Bairro;Estado;LimiteCredito;PrecoTabela;PrecoVenda;Pedido;CondicaoPagamento;TipoCliente;GrupoProduto;DataPedido;AnoPedido;MesPedido;DiaPedido;DiaSemana;TipoPedido;Quantidade;Valor;Produto
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;29.54;29.33;b'b0wwzA';7 DIAS;PEQUENO;FARMACIA;2017-06-12 19:45:00;2017;6;12;SEGUNDA-FEIRA;Faturado;1.0;29.33;b'i951oA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;24.93;24.76;b'b0wwzA';7 DIAS;PEQUENO;LINHA INFANTIL/KIDS;2017-06-12 19:45:00;2017;6;12;SEGUNDA-FEIRA;Faturado;1.0;24.76;b'ReqP1A'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;11.91;11.83;b'b0wwzA';7 DIAS;PEQUENO;CABELOS;2017-06-12 19:45:00;2017;6;12;SEGUNDA-FEIRA;Faturado;6.0;70.98;b'TDAisQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;12.44;12.44;b'IGoQxw';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Bonificado;9.0;111.96;b'xNAzsw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.01;5.01;b'IGoQxw';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Bonificado;3.0;15.03;b'bcKk7w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;51.87;41.5;b'IGoQxw';ED14 -07,14,21;PEQUENO;LIMPEZA;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Bonificado;1.0;41.5;b'ft.B0w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.01;5.01;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;12.0;60.12;b'rzSOBw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;17.78;17.78;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;106.68;b'BSV.sQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.01;5.01;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;18.0;90.18;b'bcKk7w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.76;8.76;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;26.28;b'J0pIaw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.9;8.9;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;26.7;b'pBFHKQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.9;8.9;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;26.7;b'O33tqQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.9;8.9;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;26.7;b'qRV8qw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.9;8.9;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;26.7;b'hFKM.Q'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;46.84;46.84;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;DIVERSOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;1.0;46.84;b'W0Fa0w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;23.36;23.36;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;1.0;23.36;b'XlGdgA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;22.58;22.58;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;2.0;45.16;b'PaVrWw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;4.66;4.66;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;27.96;b'ZK3kAQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.06;5.06;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;30.36;b'kiMQng'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;4.38;4.38;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;26.28;b'YoDKjw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;9.07;9.07;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;LINHA INFANTIL/KIDS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;54.42;b'9SEnLQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.99;7.65;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;45.9;b'Xy5a2g'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;33.29;33.29;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;1.0;33.29;b'oS.mtQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;3.62;3.62;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;12.0;43.44;b'gMQLiQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;17.0;17.0;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;1.0;17.0;b'M6gfIQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;9.43;9.43;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;28.29;b'Y7q6zw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;51.87;41.5;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;LIMPEZA;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;7.0;290.5;b'ft.B0w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;9.72;9.72;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;29.16;b'ZEQ2iw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.76;8.76;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CABELOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;26.28;b'thg-Ww'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;20.4;20.4;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;1.0;20.4;b'9143Pw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;12.44;12.44;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;37.32;b'DXrJZw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;12.44;12.44;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;9.0;111.96;b'lV9oJA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;12.44;12.44;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;74.64;b'xNAzsw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;24.21;24.21;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;DIVERSOS;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;1.0;24.21;b'D4Gc3Q'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;17.78;17.78;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;3.0;53.34;b'9Tbt7Q'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;17.78;17.78;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;106.68;b'3817zQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;17.78;17.78;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;CORPO E ROSTO;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;6.0;106.68;b'OE47fQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;31.66;31.66;b'Tpk.Ew';ED14 -07,14,21;PEQUENO;MAQUIAGEM;2017-05-29 17:16:00;2017;5;29;SEGUNDA-FEIRA;Faturado;1.0;31.66;b'ow7M6w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.15;1.99;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;23.88;b'l0rOGA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.15;1.99;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;23.88;b'n.ViFg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;18.78;18.65;b'ytO6zQ';7 DIAS;PEQUENO;HIGIENE ORAL;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;111.9;b'ZnLZww'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.86;2.84;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;17.04;b'uoaNIw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.86;2.84;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;17.04;b'sldxmg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.86;2.84;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;8.52;b'chDZEQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;9.53;9.15;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;27.45;b'6ENjRw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;14.42;12.91;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;77.46;b'eJBplQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.83;8.77;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;26.31;b'1tzCMw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;10.39;10.32;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;30.96;b'sHHTLw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;25.4;25.22;b'ytO6zQ';7 DIAS;PEQUENO;HIGIENE ORAL;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;1.0;25.22;b'CTDCXA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.86;2.84;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;8.52;b'FwkGvQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.42;8.36;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;50.16;b'ZVQEdA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;4.28;4.25;b'ytO6zQ';7 DIAS;PEQUENO;LINHA INFANTIL/KIDS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;25.5;b'aLUFmw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;17.48;17.36;b'ytO6zQ';7 DIAS;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;1.0;17.36;b'crJLJw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;6.35;6.31;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;18.93;b'Gl3d6Q'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.83;8.77;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;26.31;b'TT.F9Q'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;3.77;3.74;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;22.44;b'BhWZ4Q'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;7.63;7.58;b'ytO6zQ';7 DIAS;PEQUENO;HIGIENE ORAL;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;90.96;b'L4S4jA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;4.18;4.15;b'ytO6zQ';7 DIAS;PEQUENO;ABSORVENTES/USO PESSOAL INTIMO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;49.8;b'Be.gDg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;9.03;8.97;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;26.91;b'aYaJzA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.15;1.99;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;23.88;b'0YLjJA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;20.52;19.57;b'ytO6zQ';7 DIAS;PEQUENO;HIGIENE ORAL;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;1.0;19.57;b'kAOGfg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;20.52;19.57;b'ytO6zQ';7 DIAS;PEQUENO;HIGIENE ORAL;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;1.0;19.57;b'fl7SAw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.08;5.04;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;30.24;b'z1nlKg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;20.52;19.57;b'ytO6zQ';7 DIAS;PEQUENO;HIGIENE ORAL;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;1.0;19.57;b'sptD4g'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.17;2.15;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;25.8;b'Uocd0g'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.17;2.15;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;25.8;b'.NsKkw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.17;2.15;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;25.8;b's2Xcyw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;11.91;11.42;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;34.26;b'Iy70Yg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;33.29;33.06;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;1.0;33.06;b'b6mRXQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;49.51;43.46;b'ytO6zQ';7 DIAS;PEQUENO;MAQUIAGEM;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;2.0;86.92;b'zDbe0A'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;6.32;6.28;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;18.84;b'9nSP0w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;6.32;6.28;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;18.84;b'316E-w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;6.32;6.28;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;18.84;b'aznCUw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.29;5.25;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;31.5;b'hxEiQA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.29;5.25;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;31.5;b'k3qTeA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.29;5.25;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;31.5;b'gjrCkg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.83;8.77;b'ytO6zQ';7 DIAS;PEQUENO;CABELOS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;3.0;26.31;b'kztJeQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.44;5.4;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;32.4;b'7hBIMg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.28;5.24;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;62.88;b'dXMpFw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.28;5.24;b'ytO6zQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;12.0;62.88;b'oALjkw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.05;4.81;b'ytO6zQ';7 DIAS;PEQUENO;LINHA INFANTIL/KIDS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;28.86;b'jvxpqg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.02;7.65;b'ytO6zQ';7 DIAS;PEQUENO;LINHA INFANTIL/KIDS;2017-05-22 16:11:00;2017;5;22;SEGUNDA-FEIRA;Faturado;6.0;45.9;b'WALDBg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;28.3;28.1;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;1.0;28.1;b'vp-cbg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;73.41;72.9;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;2.0;145.8;b'aZcSrg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;30.35;30.14;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;1.0;30.14;b'BnW0Xg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;45.37;45.05;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;2.0;90.1;b'twkwyw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.17;2.15;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;6.0;12.9;b'.NsKkw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;2.17;2.15;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;6.0;12.9;b'Uocd0g'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;28.3;28.1;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;1.0;28.1;b'oCW7Zw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;28.3;28.1;b'.G79jA';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-17 19:28:00;2017;5;17;QUARTA-FEIRA ;Bonificado;1.0;28.1;b'LzX4jA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.01;5.01;b'rHGTVw';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Bonificado;3.0;15.03;b'bcKk7w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;14.85;14.85;b'rHGTVw';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Bonificado;1.0;14.85;b'0qzwGQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.01;4.97;b'oE1NvQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;12.0;59.64;b'rzSOBw'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;5.01;4.97;b'oE1NvQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;18.0;89.46;b'bcKk7w'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;3.56;3.54;b'oE1NvQ';7 DIAS;PEQUENO;CABELOS;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;6.0;21.24;b'NBp2Zg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;9.07;9.01;b'oE1NvQ';7 DIAS;PEQUENO;LINHA INFANTIL/KIDS;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;3.0;27.03;b'K5jnAA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;31.44;31.22;b'oE1NvQ';7 DIAS;PEQUENO;HIGIENE ORAL;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;1.0;31.22;b'OnpHAA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;3.84;3.81;b'oE1NvQ';7 DIAS;PEQUENO;CABELOS;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;6.0;22.86;b'2k.lsQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;8.6;8.54;b'oE1NvQ';7 DIAS;PEQUENO;CABELOS;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;3.0;25.62;b'3N8Ycg'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;33.06;32.83;b'oE1NvQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;1.0;32.83;b'5TchwQ'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;33.06;32.83;b'oE1NvQ';7 DIAS;PEQUENO;CORPO E ROSTO;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;1.0;32.83;b'eONfzA'
b'mmnkgg';Sao Paulo;VILA CARRAO;SP;13500.0;7.59;7.54;b'oE1NvQ';7 DIAS;PEQUENO;CABELOS;2017-05-16 15:46:00;2017;5;16;TERÇA-FEIRA  ;Faturado;3.0;22.62;b'jsqPjA'
